"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2018-11-26","2018","11","26","","5.6","","2.0","","3.8","","14.2","","0.0","","25.4","","0.0","","25.4","","","","9","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-11-27","2018","11","27","","2.5","","-1.7","","0.4","","17.6","","0.0","","0.2","","0.6","","0.8","","0","T","31","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-11-28","2018","11","28","","3.4","","-1.8","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","65",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-11-29","2018","11","29","","2.0","","-0.2","","0.9","","17.1","","0.0","","0.0","","0.0","T","0.0","T","","","25","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-11-30","2018","11","30","","1.7","","-0.1","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-01","2018","12","01","","3.4","","-0.7","","1.4","","16.6","","0.0","","2.6","","0.8","","3.4","","","","10","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-02","2018","12","02","","10.1","","3.2","","6.7","","11.3","","0.0","","3.8","","0.0","","3.8","","","","11","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-03","2018","12","03","","7.3","","-1.9","","2.7","","15.3","","0.0","","1.8","","1.0","","2.0","","1","E","25","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-04","2018","12","04","","0.0","","-6.2","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","0","T","36","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-05","2018","12","05","","1.4","","-8.3","","-3.5","","21.5","","0.0","","0.0","","0.2","","0.2","","0","T","26","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-06","2018","12","06","","2.1","","-4.1","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","25","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-07","2018","12","07","","-3.2","","-9.2","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-08","2018","12","08","","0.2","","-6.7","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","","","31","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-09","2018","12","09","","0.9","","-6.7","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","","","24","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-10","2018","12","10","","1.2","","-1.4","","-0.1","","18.1","","0.0","","0.0","","0.0","T","0.0","T","","","24","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-11","2018","12","11","","-0.2","","-3.4","","-1.8","","19.8","","0.0","","0.0","","0.2","","0.2","","0","T","21","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-12","2018","12","12","","1.2","","-0.9","","0.2","","17.8","","0.0","","0.0","","0.8","","1.0","","0","T","10","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-13","2018","12","13","","2.5","","-1.1","","0.7","","17.3","","0.0","","0.0","","0.6","","0.6","","2","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-14","2018","12","14","","5.4","","-1.0","","2.2","","15.8","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-15","2018","12","15","","4.0","","-0.6","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-16","2018","12","16","","3.9","","-0.6","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-17","2018","12","17","","2.7","","-1.0","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","","","34","","65",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-18","2018","12","18","","0.2","","-6.2","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","","","36","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-19","2018","12","19","","5.9","","-2.8","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-20","2018","12","20","","5.3","","-0.3","","2.5","","15.5","","0.0","","6.4","","0.0","","6.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-21","2018","12","21","","5.2","","-1.0","","2.1","","15.9","","0.0","","9.6","","0.0","","9.6","","","","33","","68",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-22","2018","12","22","","-0.2","","-2.2","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","","","32","","61",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-23","2018","12","23","","0.7","","-1.8","","-0.6","","18.6","","0.0","","0.0","","0.2","","0.2","","0","T","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-24","2018","12","24","","2.0","","-4.5","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","28","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-25","2018","12","25","","0.3","","-3.2","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-26","2018","12","26","","2.2","","-6.0","","-1.9","","19.9","","0.0","","0.0","","0.0","T","0.0","T","","","35","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-27","2018","12","27","","2.8","","-7.4","","-2.3","","20.3","","0.0","","5.4","","0.0","T","5.4","","","","11","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-28","2018","12","28","","12.4","","2.7","","7.6","","10.4","","0.0","","1.8","","0.0","","1.8","","","","27","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-29","2018","12","29","","2.7","","-7.0","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-30","2018","12","30","","0.7","","-6.6","","-3.0","","21.0","","0.0","","0.0","","1.6","","1.2","","2","","25","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2018-12-31","2018","12","31","","5.0","","-2.5","","1.3","","16.7","","0.0","","13.6","","0.0","","13.6","","0","T","11","","42",""
