Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070351,2009,06,29,13.6,1,Y
IDCJAC0010,070351,2009,06,30,17.0,1,Y
IDCJAC0010,070351,2009,07,01,13.2,1,Y
IDCJAC0010,070351,2009,07,02,11.2,1,Y
IDCJAC0010,070351,2009,07,03,10.8,1,Y
IDCJAC0010,070351,2009,07,04,11.4,1,Y
IDCJAC0010,070351,2009,07,05,11.8,1,Y
IDCJAC0010,070351,2009,07,06,9.0,1,Y
IDCJAC0010,070351,2009,07,07,10.8,1,Y
IDCJAC0010,070351,2009,07,08,11.0,1,Y
IDCJAC0010,070351,2009,07,09,13.1,1,Y
IDCJAC0010,070351,2009,07,10,14.0,1,Y
IDCJAC0010,070351,2009,07,11,13.5,1,Y
IDCJAC0010,070351,2009,07,12,15.1,1,Y
IDCJAC0010,070351,2009,07,13,13.2,1,Y
IDCJAC0010,070351,2009,07,14,11.0,1,Y
IDCJAC0010,070351,2009,07,15,11.6,1,Y
IDCJAC0010,070351,2009,07,16,10.4,1,Y
IDCJAC0010,070351,2009,07,17,13.8,1,Y
IDCJAC0010,070351,2009,07,18,12.3,1,Y
IDCJAC0010,070351,2009,07,19,13.9,1,Y
IDCJAC0010,070351,2009,07,20,14.4,1,Y
IDCJAC0010,070351,2009,07,21,16.7,1,Y
IDCJAC0010,070351,2009,07,22,18.1,1,Y
IDCJAC0010,070351,2009,07,23,10.8,1,Y
IDCJAC0010,070351,2009,07,24,11.3,1,Y
IDCJAC0010,070351,2009,07,25,12.1,1,Y
IDCJAC0010,070351,2009,07,26,11.5,1,Y
IDCJAC0010,070351,2009,07,27,12.3,1,Y
IDCJAC0010,070351,2009,07,28,12.4,1,Y
IDCJAC0010,070351,2009,07,29,14.0,1,Y
IDCJAC0010,070351,2009,07,30,12.7,1,Y
IDCJAC0010,070351,2009,07,31,14.3,1,Y
IDCJAC0010,070351,2009,08,01,13.7,1,Y
IDCJAC0010,070351,2009,08,02,12.4,1,Y
IDCJAC0010,070351,2009,08,03,15.9,1,Y
IDCJAC0010,070351,2009,08,04,13.4,1,Y
IDCJAC0010,070351,2009,08,05,13.2,1,Y
IDCJAC0010,070351,2009,08,06,15.8,1,Y
IDCJAC0010,070351,2009,08,07,15.2,1,Y
IDCJAC0010,070351,2009,08,08,13.7,1,Y
IDCJAC0010,070351,2009,08,09,13.5,1,Y
IDCJAC0010,070351,2009,08,10,15.2,1,Y
IDCJAC0010,070351,2009,08,11,15.5,1,Y
IDCJAC0010,070351,2009,08,12,12.9,1,Y
IDCJAC0010,070351,2009,08,13,15.5,1,Y
IDCJAC0010,070351,2009,08,14,15.0,1,Y
IDCJAC0010,070351,2009,08,15,17.7,1,Y
IDCJAC0010,070351,2009,08,16,15.2,1,Y
IDCJAC0010,070351,2009,08,17,13.7,1,Y
IDCJAC0010,070351,2009,08,18,15.1,1,Y
IDCJAC0010,070351,2009,08,19,16.2,1,Y
IDCJAC0010,070351,2009,08,20,17.9,1,Y
IDCJAC0010,070351,2009,08,21,12.4,1,Y
IDCJAC0010,070351,2009,08,22,13.9,1,Y
IDCJAC0010,070351,2009,08,23,18.9,1,Y
IDCJAC0010,070351,2009,08,24,14.9,1,Y
IDCJAC0010,070351,2009,08,25,10.9,1,Y
IDCJAC0010,070351,2009,08,26,11.3,1,Y
IDCJAC0010,070351,2009,08,27,16.1,1,Y
IDCJAC0010,070351,2009,08,28,18.7,1,Y
IDCJAC0010,070351,2009,08,29,17.5,1,Y
IDCJAC0010,070351,2009,08,30,11.2,1,Y
IDCJAC0010,070351,2009,08,31,13.4,1,Y
IDCJAC0010,070351,2009,09,01,15.3,1,Y
IDCJAC0010,070351,2009,09,02,16.3,1,Y
IDCJAC0010,070351,2009,09,03,17.6,1,Y
IDCJAC0010,070351,2009,09,04,18.9,1,Y
IDCJAC0010,070351,2009,09,05,15.8,1,Y
IDCJAC0010,070351,2009,09,06,16.1,1,Y
IDCJAC0010,070351,2009,09,07,12.0,1,Y
IDCJAC0010,070351,2009,09,08,14.9,1,Y
IDCJAC0010,070351,2009,09,09,13.7,1,Y
IDCJAC0010,070351,2009,09,10,14.4,1,Y
IDCJAC0010,070351,2009,09,11,17.6,1,Y
IDCJAC0010,070351,2009,09,12,22.4,1,Y
IDCJAC0010,070351,2009,09,13,25.2,1,Y
IDCJAC0010,070351,2009,09,14,19.6,1,Y
IDCJAC0010,070351,2009,09,15,19.1,1,Y
IDCJAC0010,070351,2009,09,16,23.6,1,Y
IDCJAC0010,070351,2009,09,17,23.4,1,Y
IDCJAC0010,070351,2009,09,18,20.4,1,Y
IDCJAC0010,070351,2009,09,19,19.9,1,Y
IDCJAC0010,070351,2009,09,20,22.6,1,Y
IDCJAC0010,070351,2009,09,21,20.4,1,Y
IDCJAC0010,070351,2009,09,22,21.2,1,Y
IDCJAC0010,070351,2009,09,23,14.4,1,Y
IDCJAC0010,070351,2009,09,24,16.1,1,Y
IDCJAC0010,070351,2009,09,25,19.8,1,Y
IDCJAC0010,070351,2009,09,26,10.6,1,Y
IDCJAC0010,070351,2009,09,27,9.2,1,Y
IDCJAC0010,070351,2009,09,28,14.7,1,Y
IDCJAC0010,070351,2009,09,29,15.7,1,Y
IDCJAC0010,070351,2009,09,30,19.3,1,Y
IDCJAC0010,070351,2009,10,01,25.6,1,Y
IDCJAC0010,070351,2009,10,02,17.3,1,Y
IDCJAC0010,070351,2009,10,03,11.6,1,Y
IDCJAC0010,070351,2009,10,04,12.4,1,Y
IDCJAC0010,070351,2009,10,05,16.3,1,Y
IDCJAC0010,070351,2009,10,06,16.2,1,Y
IDCJAC0010,070351,2009,10,07,11.0,1,Y
IDCJAC0010,070351,2009,10,08,13.9,1,Y
IDCJAC0010,070351,2009,10,09,15.7,1,Y
IDCJAC0010,070351,2009,10,10,15.8,1,Y
IDCJAC0010,070351,2009,10,11,17.4,1,Y
IDCJAC0010,070351,2009,10,12,15.2,1,Y
IDCJAC0010,070351,2009,10,13,15.6,1,Y
IDCJAC0010,070351,2009,10,14,14.5,1,Y
IDCJAC0010,070351,2009,10,15,14.1,1,Y
IDCJAC0010,070351,2009,10,16,16.0,1,Y
IDCJAC0010,070351,2009,10,17,17.0,1,Y
IDCJAC0010,070351,2009,10,18,18.5,1,Y
IDCJAC0010,070351,2009,10,19,20.8,1,Y
IDCJAC0010,070351,2009,10,20,25.0,1,Y
IDCJAC0010,070351,2009,10,21,29.1,1,Y
IDCJAC0010,070351,2009,10,22,26.8,1,Y
IDCJAC0010,070351,2009,10,23,24.7,1,Y
IDCJAC0010,070351,2009,10,24,26.1,1,Y
IDCJAC0010,070351,2009,10,25,18.8,1,Y
IDCJAC0010,070351,2009,10,26,15.3,1,Y
IDCJAC0010,070351,2009,10,27,19.5,1,Y
IDCJAC0010,070351,2009,10,28,25.0,1,Y
IDCJAC0010,070351,2009,10,29,20.8,1,Y
IDCJAC0010,070351,2009,10,30,28.4,1,Y
IDCJAC0010,070351,2009,10,31,28.8,1,Y
IDCJAC0010,070351,2009,11,01,32.2,1,Y
IDCJAC0010,070351,2009,11,02,33.4,1,Y
IDCJAC0010,070351,2009,11,03,32.1,1,Y
IDCJAC0010,070351,2009,11,04,25.0,1,Y
IDCJAC0010,070351,2009,11,05,19.1,1,Y
IDCJAC0010,070351,2009,11,06,20.8,1,Y
IDCJAC0010,070351,2009,11,07,25.1,1,Y
IDCJAC0010,070351,2009,11,08,,,
IDCJAC0010,070351,2009,11,09,31.7,1,N
IDCJAC0010,070351,2009,11,10,33.2,1,Y
IDCJAC0010,070351,2009,11,11,33.7,1,Y
IDCJAC0010,070351,2009,11,12,35.5,1,Y
IDCJAC0010,070351,2009,11,13,27.0,1,Y
IDCJAC0010,070351,2009,11,14,33.3,1,Y
IDCJAC0010,070351,2009,11,15,34.1,1,Y
IDCJAC0010,070351,2009,11,16,34.5,1,Y
IDCJAC0010,070351,2009,11,17,28.0,1,Y
IDCJAC0010,070351,2009,11,18,31.9,1,Y
IDCJAC0010,070351,2009,11,19,39.2,1,Y
IDCJAC0010,070351,2009,11,20,39.9,1,Y
IDCJAC0010,070351,2009,11,21,30.3,1,Y
IDCJAC0010,070351,2009,11,22,30.3,1,Y
IDCJAC0010,070351,2009,11,23,18.5,1,Y
IDCJAC0010,070351,2009,11,24,21.2,1,Y
IDCJAC0010,070351,2009,11,25,34.6,1,Y
IDCJAC0010,070351,2009,11,26,32.8,1,Y
IDCJAC0010,070351,2009,11,27,26.2,1,Y
IDCJAC0010,070351,2009,11,28,28.6,1,Y
IDCJAC0010,070351,2009,11,29,20.2,1,Y
IDCJAC0010,070351,2009,11,30,18.8,1,Y
IDCJAC0010,070351,2009,12,01,21.6,1,Y
IDCJAC0010,070351,2009,12,02,24.6,1,Y
IDCJAC0010,070351,2009,12,03,28.6,1,Y
IDCJAC0010,070351,2009,12,04,30.5,1,Y
IDCJAC0010,070351,2009,12,05,26.8,1,Y
IDCJAC0010,070351,2009,12,06,30.5,1,Y
IDCJAC0010,070351,2009,12,07,31.8,1,Y
IDCJAC0010,070351,2009,12,08,35.2,1,Y
IDCJAC0010,070351,2009,12,09,23.7,1,Y
IDCJAC0010,070351,2009,12,10,27.8,1,Y
IDCJAC0010,070351,2009,12,11,22.8,1,Y
IDCJAC0010,070351,2009,12,12,27.2,1,Y
IDCJAC0010,070351,2009,12,13,32.1,1,Y
IDCJAC0010,070351,2009,12,14,26.7,1,Y
IDCJAC0010,070351,2009,12,15,32.5,1,Y
IDCJAC0010,070351,2009,12,16,36.1,1,Y
IDCJAC0010,070351,2009,12,17,39.1,1,Y
IDCJAC0010,070351,2009,12,18,26.8,1,Y
IDCJAC0010,070351,2009,12,19,30.2,1,Y
IDCJAC0010,070351,2009,12,20,28.5,1,Y
IDCJAC0010,070351,2009,12,21,32.2,1,Y
IDCJAC0010,070351,2009,12,22,34.9,1,Y
IDCJAC0010,070351,2009,12,23,35.8,1,Y
IDCJAC0010,070351,2009,12,24,35.9,1,Y
IDCJAC0010,070351,2009,12,25,19.3,1,Y
IDCJAC0010,070351,2009,12,26,18.2,1,Y
IDCJAC0010,070351,2009,12,27,27.1,1,Y
IDCJAC0010,070351,2009,12,28,28.6,1,Y
IDCJAC0010,070351,2009,12,29,31.2,1,Y
IDCJAC0010,070351,2009,12,30,28.5,1,Y
IDCJAC0010,070351,2009,12,31,29.1,1,Y
IDCJAC0010,070351,2010,01,01,30.4,1,Y
IDCJAC0010,070351,2010,01,02,30.3,1,Y
IDCJAC0010,070351,2010,01,03,29.7,1,Y
IDCJAC0010,070351,2010,01,04,29.3,1,Y
IDCJAC0010,070351,2010,01,05,30.6,1,Y
IDCJAC0010,070351,2010,01,06,33.4,1,Y
IDCJAC0010,070351,2010,01,07,27.4,1,Y
IDCJAC0010,070351,2010,01,08,32.3,1,Y
IDCJAC0010,070351,2010,01,09,,,
IDCJAC0010,070351,2010,01,10,38.6,1,N
IDCJAC0010,070351,2010,01,11,38.2,1,Y
IDCJAC0010,070351,2010,01,12,39.8,1,Y
IDCJAC0010,070351,2010,01,13,34.9,1,Y
IDCJAC0010,070351,2010,01,14,27.1,1,Y
IDCJAC0010,070351,2010,01,15,30.0,1,Y
IDCJAC0010,070351,2010,01,16,31.5,1,Y
IDCJAC0010,070351,2010,01,17,27.2,1,Y
IDCJAC0010,070351,2010,01,18,20.7,1,Y
IDCJAC0010,070351,2010,01,19,24.9,1,Y
IDCJAC0010,070351,2010,01,20,31.1,1,Y
IDCJAC0010,070351,2010,01,21,,,
IDCJAC0010,070351,2010,01,22,39.0,1,N
IDCJAC0010,070351,2010,01,23,36.7,1,Y
IDCJAC0010,070351,2010,01,24,29.6,1,Y
IDCJAC0010,070351,2010,01,25,34.4,1,Y
IDCJAC0010,070351,2010,01,26,36.0,1,Y
IDCJAC0010,070351,2010,01,27,33.2,1,Y
IDCJAC0010,070351,2010,01,28,32.9,1,Y
IDCJAC0010,070351,2010,01,29,33.3,1,Y
IDCJAC0010,070351,2010,01,30,29.1,1,Y
IDCJAC0010,070351,2010,01,31,31.3,1,Y
IDCJAC0010,070351,2010,02,01,32.5,1,Y
IDCJAC0010,070351,2010,02,02,28.0,1,Y
IDCJAC0010,070351,2010,02,03,27.9,1,Y
IDCJAC0010,070351,2010,02,04,29.1,1,Y
IDCJAC0010,070351,2010,02,05,25.9,1,Y
IDCJAC0010,070351,2010,02,06,25.2,1,Y
IDCJAC0010,070351,2010,02,07,26.0,1,Y
IDCJAC0010,070351,2010,02,08,26.9,1,Y
IDCJAC0010,070351,2010,02,09,31.5,1,Y
IDCJAC0010,070351,2010,02,10,33.4,1,Y
IDCJAC0010,070351,2010,02,11,34.0,1,Y
IDCJAC0010,070351,2010,02,12,30.7,1,Y
IDCJAC0010,070351,2010,02,13,19.5,1,Y
IDCJAC0010,070351,2010,02,14,22.8,1,Y
IDCJAC0010,070351,2010,02,15,23.9,1,Y
IDCJAC0010,070351,2010,02,16,25.0,1,Y
IDCJAC0010,070351,2010,02,17,27.4,1,Y
IDCJAC0010,070351,2010,02,18,24.2,1,Y
IDCJAC0010,070351,2010,02,19,25.8,1,Y
IDCJAC0010,070351,2010,02,20,27.7,1,Y
IDCJAC0010,070351,2010,02,21,30.9,1,Y
IDCJAC0010,070351,2010,02,22,31.5,1,Y
IDCJAC0010,070351,2010,02,23,27.0,1,Y
IDCJAC0010,070351,2010,02,24,25.1,1,Y
IDCJAC0010,070351,2010,02,25,25.6,1,Y
IDCJAC0010,070351,2010,02,26,26.4,1,Y
IDCJAC0010,070351,2010,02,27,29.3,1,Y
IDCJAC0010,070351,2010,02,28,26.8,1,Y
IDCJAC0010,070351,2010,03,01,20.8,1,Y
IDCJAC0010,070351,2010,03,02,20.1,1,Y
IDCJAC0010,070351,2010,03,03,25.5,1,Y
IDCJAC0010,070351,2010,03,04,25.7,1,Y
IDCJAC0010,070351,2010,03,05,21.3,1,Y
IDCJAC0010,070351,2010,03,06,27.0,1,Y
IDCJAC0010,070351,2010,03,07,25.1,1,Y
IDCJAC0010,070351,2010,03,08,23.9,1,Y
IDCJAC0010,070351,2010,03,09,22.3,1,Y
IDCJAC0010,070351,2010,03,10,21.7,1,Y
IDCJAC0010,070351,2010,03,11,20.5,1,Y
IDCJAC0010,070351,2010,03,12,20.7,1,Y
IDCJAC0010,070351,2010,03,13,21.0,1,Y
IDCJAC0010,070351,2010,03,14,22.2,1,Y
IDCJAC0010,070351,2010,03,15,24.4,1,Y
IDCJAC0010,070351,2010,03,16,26.6,1,Y
IDCJAC0010,070351,2010,03,17,27.3,1,Y
IDCJAC0010,070351,2010,03,18,28.5,1,Y
IDCJAC0010,070351,2010,03,19,26.0,1,Y
IDCJAC0010,070351,2010,03,20,28.9,1,Y
IDCJAC0010,070351,2010,03,21,27.7,1,Y
IDCJAC0010,070351,2010,03,22,23.8,1,Y
IDCJAC0010,070351,2010,03,23,26.5,1,Y
IDCJAC0010,070351,2010,03,24,26.4,1,Y
IDCJAC0010,070351,2010,03,25,26.8,1,Y
IDCJAC0010,070351,2010,03,26,29.1,1,Y
IDCJAC0010,070351,2010,03,27,27.9,1,Y
IDCJAC0010,070351,2010,03,28,28.8,1,Y
IDCJAC0010,070351,2010,03,29,22.8,1,Y
IDCJAC0010,070351,2010,03,30,20.6,1,Y
IDCJAC0010,070351,2010,03,31,22.1,1,Y
IDCJAC0010,070351,2010,04,01,23.1,1,Y
IDCJAC0010,070351,2010,04,02,20.8,1,Y
IDCJAC0010,070351,2010,04,03,20.8,1,Y
IDCJAC0010,070351,2010,04,04,19.9,1,Y
IDCJAC0010,070351,2010,04,05,21.9,1,Y
IDCJAC0010,070351,2010,04,06,21.2,1,Y
IDCJAC0010,070351,2010,04,07,20.0,1,Y
IDCJAC0010,070351,2010,04,08,22.2,1,Y
IDCJAC0010,070351,2010,04,09,21.1,1,Y
IDCJAC0010,070351,2010,04,10,22.6,1,Y
IDCJAC0010,070351,2010,04,11,20.4,1,Y
IDCJAC0010,070351,2010,04,12,17.5,1,Y
IDCJAC0010,070351,2010,04,13,20.3,1,Y
IDCJAC0010,070351,2010,04,14,21.7,1,Y
IDCJAC0010,070351,2010,04,15,21.7,1,Y
IDCJAC0010,070351,2010,04,16,22.2,1,Y
IDCJAC0010,070351,2010,04,17,23.9,1,Y
IDCJAC0010,070351,2010,04,18,23.7,1,Y
IDCJAC0010,070351,2010,04,19,24.7,1,Y
IDCJAC0010,070351,2010,04,20,24.4,1,Y
IDCJAC0010,070351,2010,04,21,25.0,1,Y
IDCJAC0010,070351,2010,04,22,25.4,1,Y
IDCJAC0010,070351,2010,04,23,25.0,1,Y
IDCJAC0010,070351,2010,04,24,17.1,1,Y
IDCJAC0010,070351,2010,04,25,19.2,1,Y
IDCJAC0010,070351,2010,04,26,16.9,1,Y
IDCJAC0010,070351,2010,04,27,14.2,1,Y
IDCJAC0010,070351,2010,04,28,17.9,1,Y
IDCJAC0010,070351,2010,04,29,18.1,1,Y
IDCJAC0010,070351,2010,04,30,19.5,1,Y
IDCJAC0010,070351,2010,05,01,19.8,1,Y
IDCJAC0010,070351,2010,05,02,21.2,1,Y
IDCJAC0010,070351,2010,05,03,21.1,1,Y
IDCJAC0010,070351,2010,05,04,22.5,1,Y
IDCJAC0010,070351,2010,05,05,13.0,1,Y
IDCJAC0010,070351,2010,05,06,16.1,1,Y
IDCJAC0010,070351,2010,05,07,16.8,1,Y
IDCJAC0010,070351,2010,05,08,19.0,1,Y
IDCJAC0010,070351,2010,05,09,19.0,1,Y
IDCJAC0010,070351,2010,05,10,18.9,1,Y
IDCJAC0010,070351,2010,05,11,18.2,1,Y
IDCJAC0010,070351,2010,05,12,13.9,1,Y
IDCJAC0010,070351,2010,05,13,15.9,1,Y
IDCJAC0010,070351,2010,05,14,17.0,1,Y
IDCJAC0010,070351,2010,05,15,17.3,1,Y
IDCJAC0010,070351,2010,05,16,17.0,1,Y
IDCJAC0010,070351,2010,05,17,16.1,1,Y
IDCJAC0010,070351,2010,05,18,16.4,1,Y
IDCJAC0010,070351,2010,05,19,16.9,1,Y
IDCJAC0010,070351,2010,05,20,14.1,1,Y
IDCJAC0010,070351,2010,05,21,15.8,1,Y
IDCJAC0010,070351,2010,05,22,15.0,1,Y
IDCJAC0010,070351,2010,05,23,15.4,1,Y
IDCJAC0010,070351,2010,05,24,15.6,1,Y
IDCJAC0010,070351,2010,05,25,13.8,1,Y
IDCJAC0010,070351,2010,05,26,14.9,1,Y
IDCJAC0010,070351,2010,05,27,15.0,1,Y
IDCJAC0010,070351,2010,05,28,17.0,1,Y
IDCJAC0010,070351,2010,05,29,13.6,1,Y
IDCJAC0010,070351,2010,05,30,12.4,1,Y
IDCJAC0010,070351,2010,05,31,15.8,1,Y
IDCJAC0010,070351,2010,06,01,15.0,1,Y
IDCJAC0010,070351,2010,06,02,16.1,1,Y
IDCJAC0010,070351,2010,06,03,15.9,1,Y
IDCJAC0010,070351,2010,06,04,15.1,1,Y
IDCJAC0010,070351,2010,06,05,14.9,1,Y
IDCJAC0010,070351,2010,06,06,13.6,1,Y
IDCJAC0010,070351,2010,06,07,13.6,1,Y
IDCJAC0010,070351,2010,06,08,12.9,1,Y
IDCJAC0010,070351,2010,06,09,7.7,1,Y
IDCJAC0010,070351,2010,06,10,12.0,1,Y
IDCJAC0010,070351,2010,06,11,13.0,1,Y
IDCJAC0010,070351,2010,06,12,11.5,1,Y
IDCJAC0010,070351,2010,06,13,11.6,1,Y
IDCJAC0010,070351,2010,06,14,13.3,1,Y
IDCJAC0010,070351,2010,06,15,14.6,1,Y
IDCJAC0010,070351,2010,06,16,15.0,1,Y
IDCJAC0010,070351,2010,06,17,12.0,1,Y
IDCJAC0010,070351,2010,06,18,12.1,1,Y
IDCJAC0010,070351,2010,06,19,13.0,1,Y
IDCJAC0010,070351,2010,06,20,15.3,1,Y
IDCJAC0010,070351,2010,06,21,14.4,1,Y
IDCJAC0010,070351,2010,06,22,13.1,1,Y
IDCJAC0010,070351,2010,06,23,13.5,1,Y
IDCJAC0010,070351,2010,06,24,14.9,1,Y
IDCJAC0010,070351,2010,06,25,14.4,1,Y
IDCJAC0010,070351,2010,06,26,12.6,1,Y
IDCJAC0010,070351,2010,06,27,10.7,1,Y
IDCJAC0010,070351,2010,06,28,8.9,1,Y
IDCJAC0010,070351,2010,06,29,9.1,1,Y
IDCJAC0010,070351,2010,06,30,10.4,1,Y
IDCJAC0010,070351,2010,07,01,11.4,1,Y
IDCJAC0010,070351,2010,07,02,7.1,1,Y
IDCJAC0010,070351,2010,07,03,11.5,1,Y
IDCJAC0010,070351,2010,07,04,12.3,1,Y
IDCJAC0010,070351,2010,07,05,12.8,1,Y
IDCJAC0010,070351,2010,07,06,11.3,1,Y
IDCJAC0010,070351,2010,07,07,13.1,1,Y
IDCJAC0010,070351,2010,07,08,13.6,1,Y
IDCJAC0010,070351,2010,07,09,13.2,1,Y
IDCJAC0010,070351,2010,07,10,12.2,1,Y
IDCJAC0010,070351,2010,07,11,14.6,1,Y
IDCJAC0010,070351,2010,07,12,14.4,1,Y
IDCJAC0010,070351,2010,07,13,14.0,1,Y
IDCJAC0010,070351,2010,07,14,10.7,1,Y
IDCJAC0010,070351,2010,07,15,11.4,1,Y
IDCJAC0010,070351,2010,07,16,12.2,1,Y
IDCJAC0010,070351,2010,07,17,12.0,1,Y
IDCJAC0010,070351,2010,07,18,12.2,1,Y
IDCJAC0010,070351,2010,07,19,9.9,1,Y
IDCJAC0010,070351,2010,07,20,11.5,1,Y
IDCJAC0010,070351,2010,07,21,12.0,1,Y
IDCJAC0010,070351,2010,07,22,12.8,1,Y
IDCJAC0010,070351,2010,07,23,15.7,1,Y
IDCJAC0010,070351,2010,07,24,14.7,1,Y
IDCJAC0010,070351,2010,07,25,14.1,1,Y
IDCJAC0010,070351,2010,07,26,14.0,1,Y
IDCJAC0010,070351,2010,07,27,14.1,1,Y
IDCJAC0010,070351,2010,07,28,13.9,1,Y
IDCJAC0010,070351,2010,07,29,15.0,1,Y
IDCJAC0010,070351,2010,07,30,13.0,1,Y
IDCJAC0010,070351,2010,07,31,15.4,1,Y
IDCJAC0010,070351,2010,08,01,12.2,1,Y
IDCJAC0010,070351,2010,08,02,10.7,1,Y
IDCJAC0010,070351,2010,08,03,13.7,1,Y
IDCJAC0010,070351,2010,08,04,8.9,1,Y
IDCJAC0010,070351,2010,08,05,11.6,1,Y
IDCJAC0010,070351,2010,08,06,12.2,1,Y
IDCJAC0010,070351,2010,08,07,12.0,1,Y
IDCJAC0010,070351,2010,08,08,12.1,1,Y
IDCJAC0010,070351,2010,08,09,15.0,1,Y
IDCJAC0010,070351,2010,08,10,15.0,1,Y
IDCJAC0010,070351,2010,08,11,7.9,1,Y
IDCJAC0010,070351,2010,08,12,11.3,1,Y
IDCJAC0010,070351,2010,08,13,15.3,1,Y
IDCJAC0010,070351,2010,08,14,12.0,1,Y
IDCJAC0010,070351,2010,08,15,14.2,1,Y
IDCJAC0010,070351,2010,08,16,11.8,1,Y
IDCJAC0010,070351,2010,08,17,12.4,1,Y
IDCJAC0010,070351,2010,08,18,11.8,1,Y
IDCJAC0010,070351,2010,08,19,14.8,1,Y
IDCJAC0010,070351,2010,08,20,10.9,1,Y
IDCJAC0010,070351,2010,08,21,11.2,1,Y
IDCJAC0010,070351,2010,08,22,13.4,1,Y
IDCJAC0010,070351,2010,08,23,12.8,1,Y
IDCJAC0010,070351,2010,08,24,12.1,1,Y
IDCJAC0010,070351,2010,08,25,9.3,1,Y
IDCJAC0010,070351,2010,08,26,8.9,1,Y
IDCJAC0010,070351,2010,08,27,12.5,1,Y
IDCJAC0010,070351,2010,08,28,13.1,1,Y
IDCJAC0010,070351,2010,08,29,13.7,1,Y
IDCJAC0010,070351,2010,08,30,14.2,1,Y
IDCJAC0010,070351,2010,08,31,15.0,1,Y
IDCJAC0010,070351,2010,09,01,19.0,1,Y
IDCJAC0010,070351,2010,09,02,16.1,1,Y
IDCJAC0010,070351,2010,09,03,12.8,1,Y
IDCJAC0010,070351,2010,09,04,15.7,1,Y
IDCJAC0010,070351,2010,09,05,12.4,1,Y
IDCJAC0010,070351,2010,09,06,13.5,1,Y
IDCJAC0010,070351,2010,09,07,13.6,1,Y
IDCJAC0010,070351,2010,09,08,14.2,1,Y
IDCJAC0010,070351,2010,09,09,15.5,1,Y
IDCJAC0010,070351,2010,09,10,16.0,1,Y
IDCJAC0010,070351,2010,09,11,16.6,1,Y
IDCJAC0010,070351,2010,09,12,15.2,1,Y
IDCJAC0010,070351,2010,09,13,17.8,1,Y
IDCJAC0010,070351,2010,09,14,15.0,1,Y
IDCJAC0010,070351,2010,09,15,15.2,1,Y
IDCJAC0010,070351,2010,09,16,13.7,1,Y
IDCJAC0010,070351,2010,09,17,14.3,1,Y
IDCJAC0010,070351,2010,09,18,14.2,1,Y
IDCJAC0010,070351,2010,09,19,16.8,1,Y
IDCJAC0010,070351,2010,09,20,18.9,1,Y
IDCJAC0010,070351,2010,09,21,21.2,1,Y
IDCJAC0010,070351,2010,09,22,18.0,1,Y
IDCJAC0010,070351,2010,09,23,18.1,1,Y
IDCJAC0010,070351,2010,09,24,19.8,1,Y
IDCJAC0010,070351,2010,09,25,17.7,1,Y
IDCJAC0010,070351,2010,09,26,20.5,1,Y
IDCJAC0010,070351,2010,09,27,20.7,1,Y
IDCJAC0010,070351,2010,09,28,16.9,1,Y
IDCJAC0010,070351,2010,09,29,13.8,1,Y
IDCJAC0010,070351,2010,09,30,14.8,1,Y
IDCJAC0010,070351,2010,10,01,16.2,1,Y
IDCJAC0010,070351,2010,10,02,18.2,1,Y
IDCJAC0010,070351,2010,10,03,17.7,1,Y
IDCJAC0010,070351,2010,10,04,19.3,1,Y
IDCJAC0010,070351,2010,10,05,23.6,1,Y
IDCJAC0010,070351,2010,10,06,23.4,1,Y
IDCJAC0010,070351,2010,10,07,17.9,1,Y
IDCJAC0010,070351,2010,10,08,19.1,1,Y
IDCJAC0010,070351,2010,10,09,19.5,1,Y
IDCJAC0010,070351,2010,10,10,18.4,1,Y
IDCJAC0010,070351,2010,10,11,19.0,1,Y
IDCJAC0010,070351,2010,10,12,21.5,1,Y
IDCJAC0010,070351,2010,10,13,19.1,1,Y
IDCJAC0010,070351,2010,10,14,19.9,1,Y
IDCJAC0010,070351,2010,10,15,18.0,1,Y
IDCJAC0010,070351,2010,10,16,11.3,1,Y
IDCJAC0010,070351,2010,10,17,16.0,1,Y
IDCJAC0010,070351,2010,10,18,17.1,1,Y
IDCJAC0010,070351,2010,10,19,18.4,1,Y
IDCJAC0010,070351,2010,10,20,20.3,1,Y
IDCJAC0010,070351,2010,10,21,21.8,1,Y
IDCJAC0010,070351,2010,10,22,23.5,1,Y
IDCJAC0010,070351,2010,10,23,20.7,1,Y
IDCJAC0010,070351,2010,10,24,16.3,1,Y
IDCJAC0010,070351,2010,10,25,19.7,1,Y
IDCJAC0010,070351,2010,10,26,21.6,1,Y
IDCJAC0010,070351,2010,10,27,21.6,1,Y
IDCJAC0010,070351,2010,10,28,19.4,1,Y
IDCJAC0010,070351,2010,10,29,22.6,1,Y
IDCJAC0010,070351,2010,10,30,23.8,1,Y
IDCJAC0010,070351,2010,10,31,23.8,1,Y
IDCJAC0010,070351,2010,11,01,19.3,1,Y
IDCJAC0010,070351,2010,11,02,17.7,1,Y
IDCJAC0010,070351,2010,11,03,19.0,1,Y
IDCJAC0010,070351,2010,11,04,13.4,1,Y
IDCJAC0010,070351,2010,11,05,13.6,1,Y
IDCJAC0010,070351,2010,11,06,16.8,1,Y
IDCJAC0010,070351,2010,11,07,22.1,1,Y
IDCJAC0010,070351,2010,11,08,24.2,1,Y
