Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086338,2013,03,26,,,
IDCJAC0010,086338,2013,03,27,,,
IDCJAC0010,086338,2013,03,28,,,
IDCJAC0010,086338,2013,03,29,,,
IDCJAC0010,086338,2013,03,30,,,
IDCJAC0010,086338,2013,03,31,,,
IDCJAC0010,086338,2013,04,01,,,
IDCJAC0010,086338,2013,04,02,,,
IDCJAC0010,086338,2013,04,03,,,
IDCJAC0010,086338,2013,04,04,,,
IDCJAC0010,086338,2013,04,05,,,
IDCJAC0010,086338,2013,04,06,,,
IDCJAC0010,086338,2013,04,07,,,
IDCJAC0010,086338,2013,04,08,,,
IDCJAC0010,086338,2013,04,09,,,
IDCJAC0010,086338,2013,04,10,,,
IDCJAC0010,086338,2013,04,11,,,
IDCJAC0010,086338,2013,04,12,,,
IDCJAC0010,086338,2013,04,13,,,
IDCJAC0010,086338,2013,04,14,,,
IDCJAC0010,086338,2013,04,15,,,
IDCJAC0010,086338,2013,04,16,,,
IDCJAC0010,086338,2013,04,17,,,
IDCJAC0010,086338,2013,04,18,,,
IDCJAC0010,086338,2013,04,19,,,
IDCJAC0010,086338,2013,04,20,,,
IDCJAC0010,086338,2013,04,21,,,
IDCJAC0010,086338,2013,04,22,,,
IDCJAC0010,086338,2013,04,23,,,
IDCJAC0010,086338,2013,04,24,,,
IDCJAC0010,086338,2013,04,25,,,
IDCJAC0010,086338,2013,04,26,,,
IDCJAC0010,086338,2013,04,27,,,
IDCJAC0010,086338,2013,04,28,,,
IDCJAC0010,086338,2013,04,29,,,
IDCJAC0010,086338,2013,04,30,,,
IDCJAC0010,086338,2013,05,01,,,
IDCJAC0010,086338,2013,05,02,,,
IDCJAC0010,086338,2013,05,03,,,
IDCJAC0010,086338,2013,05,04,,,
IDCJAC0010,086338,2013,05,05,,,
IDCJAC0010,086338,2013,05,06,,,
IDCJAC0010,086338,2013,05,07,,,
IDCJAC0010,086338,2013,05,08,,,
IDCJAC0010,086338,2013,05,09,,,
IDCJAC0010,086338,2013,05,10,,,
IDCJAC0010,086338,2013,05,11,,,
IDCJAC0010,086338,2013,05,12,,,
IDCJAC0010,086338,2013,05,13,,,
IDCJAC0010,086338,2013,05,14,,,
IDCJAC0010,086338,2013,05,15,,,
IDCJAC0010,086338,2013,05,16,,,
IDCJAC0010,086338,2013,05,17,,,
IDCJAC0010,086338,2013,05,18,,,
IDCJAC0010,086338,2013,05,19,,,
IDCJAC0010,086338,2013,05,20,,,
IDCJAC0010,086338,2013,05,21,,,
IDCJAC0010,086338,2013,05,22,,,
IDCJAC0010,086338,2013,05,23,,,
IDCJAC0010,086338,2013,05,24,,,
IDCJAC0010,086338,2013,05,25,,,
IDCJAC0010,086338,2013,05,26,,,
IDCJAC0010,086338,2013,05,27,,,
IDCJAC0010,086338,2013,05,28,,,
IDCJAC0010,086338,2013,05,29,,,
IDCJAC0010,086338,2013,05,30,,,
IDCJAC0010,086338,2013,05,31,,,
IDCJAC0010,086338,2013,06,01,15.8,1,N
IDCJAC0010,086338,2013,06,02,15.7,1,Y
IDCJAC0010,086338,2013,06,03,14.8,1,Y
IDCJAC0010,086338,2013,06,04,15.0,1,Y
IDCJAC0010,086338,2013,06,05,14.6,1,Y
IDCJAC0010,086338,2013,06,06,17.3,1,Y
IDCJAC0010,086338,2013,06,07,14.5,1,Y
IDCJAC0010,086338,2013,06,08,15.7,1,Y
IDCJAC0010,086338,2013,06,09,14.4,1,Y
IDCJAC0010,086338,2013,06,10,16.9,1,Y
IDCJAC0010,086338,2013,06,11,14.8,1,Y
IDCJAC0010,086338,2013,06,12,13.3,1,Y
IDCJAC0010,086338,2013,06,13,12.8,1,Y
IDCJAC0010,086338,2013,06,14,13.8,1,Y
IDCJAC0010,086338,2013,06,15,14.2,1,Y
IDCJAC0010,086338,2013,06,16,14.1,1,Y
IDCJAC0010,086338,2013,06,17,11.6,1,Y
IDCJAC0010,086338,2013,06,18,14.8,1,Y
IDCJAC0010,086338,2013,06,19,14.1,1,Y
IDCJAC0010,086338,2013,06,20,14.9,1,Y
IDCJAC0010,086338,2013,06,21,15.0,1,Y
IDCJAC0010,086338,2013,06,22,12.7,1,Y
IDCJAC0010,086338,2013,06,23,12.3,1,Y
IDCJAC0010,086338,2013,06,24,12.3,1,Y
IDCJAC0010,086338,2013,06,25,16.4,1,Y
IDCJAC0010,086338,2013,06,26,17.6,1,Y
IDCJAC0010,086338,2013,06,27,18.2,1,Y
IDCJAC0010,086338,2013,06,28,16.4,1,Y
IDCJAC0010,086338,2013,06,29,13.3,1,Y
IDCJAC0010,086338,2013,06,30,18.3,1,Y
IDCJAC0010,086338,2013,07,01,17.9,1,Y
IDCJAC0010,086338,2013,07,02,18.8,1,Y
IDCJAC0010,086338,2013,07,03,16.2,1,Y
IDCJAC0010,086338,2013,07,04,16.8,1,Y
IDCJAC0010,086338,2013,07,05,14.1,1,Y
IDCJAC0010,086338,2013,07,06,15.6,1,Y
IDCJAC0010,086338,2013,07,07,13.6,1,Y
IDCJAC0010,086338,2013,07,08,13.9,1,Y
IDCJAC0010,086338,2013,07,09,13.6,1,Y
IDCJAC0010,086338,2013,07,10,15.3,1,Y
IDCJAC0010,086338,2013,07,11,16.3,1,Y
IDCJAC0010,086338,2013,07,12,17.3,1,Y
IDCJAC0010,086338,2013,07,13,15.4,1,Y
IDCJAC0010,086338,2013,07,14,16.3,1,Y
IDCJAC0010,086338,2013,07,15,18.5,1,Y
IDCJAC0010,086338,2013,07,16,16.8,1,Y
IDCJAC0010,086338,2013,07,17,18.7,1,Y
IDCJAC0010,086338,2013,07,18,23.8,1,Y
IDCJAC0010,086338,2013,07,19,16.9,1,Y
IDCJAC0010,086338,2013,07,20,9.9,1,Y
IDCJAC0010,086338,2013,07,21,10.7,1,Y
IDCJAC0010,086338,2013,07,22,14.7,1,Y
IDCJAC0010,086338,2013,07,23,12.9,1,Y
IDCJAC0010,086338,2013,07,24,14.0,1,Y
IDCJAC0010,086338,2013,07,25,12.5,1,Y
IDCJAC0010,086338,2013,07,26,15.0,1,Y
IDCJAC0010,086338,2013,07,27,14.2,1,Y
IDCJAC0010,086338,2013,07,28,18.6,1,Y
IDCJAC0010,086338,2013,07,29,19.2,1,Y
IDCJAC0010,086338,2013,07,30,14.4,1,Y
IDCJAC0010,086338,2013,07,31,15.0,1,Y
IDCJAC0010,086338,2013,08,01,14.1,1,Y
IDCJAC0010,086338,2013,08,02,14.2,1,Y
IDCJAC0010,086338,2013,08,03,13.3,1,Y
IDCJAC0010,086338,2013,08,04,13.7,1,Y
IDCJAC0010,086338,2013,08,05,15.9,1,Y
IDCJAC0010,086338,2013,08,06,16.0,1,Y
IDCJAC0010,086338,2013,08,07,13.8,1,Y
IDCJAC0010,086338,2013,08,08,13.4,1,Y
IDCJAC0010,086338,2013,08,09,12.2,1,Y
IDCJAC0010,086338,2013,08,10,17.9,1,Y
IDCJAC0010,086338,2013,08,11,16.3,1,Y
IDCJAC0010,086338,2013,08,12,14.1,1,Y
IDCJAC0010,086338,2013,08,13,16.5,1,Y
IDCJAC0010,086338,2013,08,14,14.4,1,Y
IDCJAC0010,086338,2013,08,15,16.9,1,Y
IDCJAC0010,086338,2013,08,16,17.9,1,Y
IDCJAC0010,086338,2013,08,17,15.7,1,Y
IDCJAC0010,086338,2013,08,18,17.6,1,Y
IDCJAC0010,086338,2013,08,19,12.8,1,Y
IDCJAC0010,086338,2013,08,20,12.7,1,Y
IDCJAC0010,086338,2013,08,21,14.1,1,Y
IDCJAC0010,086338,2013,08,22,15.1,1,Y
IDCJAC0010,086338,2013,08,23,14.8,1,Y
IDCJAC0010,086338,2013,08,24,16.5,1,Y
IDCJAC0010,086338,2013,08,25,17.3,1,Y
IDCJAC0010,086338,2013,08,26,19.4,1,Y
IDCJAC0010,086338,2013,08,27,20.3,1,Y
IDCJAC0010,086338,2013,08,28,22.4,1,Y
IDCJAC0010,086338,2013,08,29,23.8,1,Y
IDCJAC0010,086338,2013,08,30,19.1,1,Y
IDCJAC0010,086338,2013,08,31,22.2,1,Y
IDCJAC0010,086338,2013,09,01,23.4,1,Y
IDCJAC0010,086338,2013,09,02,18.8,1,Y
IDCJAC0010,086338,2013,09,03,24.2,1,Y
